book_id,book_title,news_id,news_title,similarity_score,rank
480,Drive: The Surprising Truth About What Motivates Us,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0771,1
480,Drive: The Surprising Truth About What Motivates Us,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0433,2
480,Drive: The Surprising Truth About What Motivates Us,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0203,3
481,Done Rubbed Out (Reightman & Bailey #1),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0178,1
481,Done Rubbed Out (Reightman & Bailey #1),32,The top construction technology news of 2025 - Construction Dive,0.0157,2
481,Done Rubbed Out (Reightman & Bailey #1),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0142,3
482,Beauty Restored (Riley Family Legacy Novellas #3),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0398,1
482,Beauty Restored (Riley Family Legacy Novellas #3),32,The top construction technology news of 2025 - Construction Dive,0.0349,2
482,Beauty Restored (Riley Family Legacy Novellas #3),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0317,3
483,Ayumi's Violin,41,Diabetes Dialogue: 2026 Technology Updates and American Diabetes Association Standards of Care - HCPLive,0.0183,1
483,Ayumi's Violin,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.014,2
483,Ayumi's Violin,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0112,3
484,Anonymous,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0264,1
484,Anonymous,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0211,2
484,Anonymous,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0144,3
485,Amy Meets the Saints and Sages,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0147,1
485,Amy Meets the Saints and Sages,17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0142,2
485,Amy Meets the Saints and Sages,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0135,3
486,Amatus,19,ACSC Guide on Quantum Technology and Cybersecurity - Cyble,0.0384,1
486,Amatus,34,Seeing the light: Ewigbyte’s optical archive storage technology and strategy - Blocks and Files,0.0354,2
486,Amatus,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
487,V for Vendetta (V for Vendetta Complete),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0334,1
487,V for Vendetta (V for Vendetta Complete),6,Ashes 2025-26 - England have review reinstated after technology failure on Carey appeal - ESPNcricinfo,0.0331,2
487,V for Vendetta (V for Vendetta Complete),47,England unhappy with review technology after Carey reprieved in Adelaide test - Reuters,0.0328,3
488,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",13,"Govt leveraging science and technology to boost disaster management, climate resilience - DD News",0.0336,1
488,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.028,2
488,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0135,3
489,The Wright Brothers,15,Hospitality 2.0: Powered by Technology - BW Hotelier,0.0226,1
489,The Wright Brothers,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0166,2
489,The Wright Brothers,1,"AI fuels blue-collar productivity boom across manufacturing, Palantir technology chief tells Fox Business - Fox Business",0.0159,3
490,The Songs of the Gods,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0087,1
490,The Songs of the Gods,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
490,The Songs of the Gods,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
491,The Rosie Project (Don Tillman #1),37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.078,1
491,The Rosie Project (Don Tillman #1),35,A Letter from Crawford Del Prete - International Data Corporation,0.0268,2
491,The Rosie Project (Don Tillman #1),10,AI coding is now everywhere. But not everyone is convinced. - MIT Technology Review,0.0207,3
492,The Power of Habit: Why We Do What We Do in Life and Business,1,"AI fuels blue-collar productivity boom across manufacturing, Palantir technology chief tells Fox Business - Fox Business",0.0313,1
492,The Power of Habit: Why We Do What We Do in Life and Business,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0299,2
492,The Power of Habit: Why We Do What We Do in Life and Business,45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0197,3
493,Steve Jobs,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0095,1
493,Steve Jobs,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
493,Steve Jobs,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
494,Luckiest Girl Alive,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.1358,1
494,Luckiest Girl Alive,1,"AI fuels blue-collar productivity boom across manufacturing, Palantir technology chief tells Fox Business - Fox Business",0.0233,2
494,Luckiest Girl Alive,46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0163,3
495,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0609,1
495,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",20,KBR methanol technology chosen for Saudi Arabia’s first biomethanol plant - Bioenergy Insight,0.053,2
495,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",13,"Govt leveraging science and technology to boost disaster management, climate resilience - DD News",0.0423,3
496,Lady Midnight (The Dark Artifices #1),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.024,1
496,Lady Midnight (The Dark Artifices #1),31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0113,2
496,Lady Midnight (The Dark Artifices #1),46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0111,3
497,"Hush, Hush (Hush, Hush #1)",22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0101,1
497,"Hush, Hush (Hush, Hush #1)",50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
497,"Hush, Hush (Hush, Hush #1)",48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
498,Greek Mythic History,33,"Micron Technology, Inc. Reports Results for the First Quarter of Fiscal 2026 - GlobeNewswire",0.0303,1
498,Greek Mythic History,19,ACSC Guide on Quantum Technology and Cybersecurity - Cyble,0.0185,2
498,Greek Mythic History,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0177,3
499,Every Last Word,3,UK looks to restart cooperation after U.S. suspends tech deal - The Hindu,0.0279,1
499,Every Last Word,46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0219,2
499,Every Last Word,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0182,3
500,Daily Fantasy Sports,40,"How the Indian Construction Industry Is Transforming Through Technology, Sustainability, and Capacity Expansion - CII Blog",0.073,1
500,Daily Fantasy Sports,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0606,2
500,Daily Fantasy Sports,2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.0271,3
501,Clockwork Angel (The Infernal Devices #1),9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0127,1
501,Clockwork Angel (The Infernal Devices #1),38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0101,2
501,Clockwork Angel (The Infernal Devices #1),46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0089,3
502,City of Fallen Angels (The Mortal Instruments #4),38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0333,1
502,City of Fallen Angels (The Mortal Instruments #4),9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0126,2
502,City of Fallen Angels (The Mortal Instruments #4),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0069,3
503,City of Bones (The Mortal Instruments #1),38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0163,1
503,City of Bones (The Mortal Instruments #1),3,UK looks to restart cooperation after U.S. suspends tech deal - The Hindu,0.0143,2
503,City of Bones (The Mortal Instruments #1),9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0107,3
504,City of Ashes (The Mortal Instruments #2),8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0221,1
504,City of Ashes (The Mortal Instruments #2),6,Ashes 2025-26 - England have review reinstated after technology failure on Carey appeal - ESPNcricinfo,0.0219,2
504,City of Ashes (The Mortal Instruments #2),23,Cricket Australia Boss Slams Technology 'Howler' In Ashes Test - Barron's,0.0204,3
505,"Carry On, Warrior: Thoughts on Life Unarmed",4,2025 in review: How technology shapes our world - news.cgtn.com,0.0614,1
505,"Carry On, Warrior: Thoughts on Life Unarmed",17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.055,2
505,"Carry On, Warrior: Thoughts on Life Unarmed",31,OQ Technology Believes Semiconductor IoT Breakthrough Will Open new Markets - Via Satellite,0.0402,3
506,Carrie,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.009,1
506,Carrie,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
506,Carrie,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
507,Angels & Demons (Robert Langdon #1),26,KBR Methanol Technology Chosen by Fikrat Al-Tadweer for Saudi Arabia’s First Biomethanol Facility - ChemAnalyst,0.0319,1
507,Angels & Demons (Robert Langdon #1),46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.013,2
507,Angels & Demons (Robert Langdon #1),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0065,3
508,"The Three Searches, Meaning, and the Story",36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0832,1
508,"The Three Searches, Meaning, and the Story",30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0665,2
508,"The Three Searches, Meaning, and the Story",42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0497,3
509,Raspberry Pi Electronics Projects for the Evil Genius,27,Using AI Physics for Technology Computer-Aided Design Simulations - NVIDIA Developer,0.0272,1
509,Raspberry Pi Electronics Projects for the Evil Genius,17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0265,2
509,Raspberry Pi Electronics Projects for the Evil Genius,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.023,3
510,How to Speak Golf: An Illustrated Guide to Links Lingo,19,ACSC Guide on Quantum Technology and Cybersecurity - Cyble,0.0089,1
510,How to Speak Golf: An Illustrated Guide to Links Lingo,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0059,2
510,How to Speak Golf: An Illustrated Guide to Links Lingo,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0057,3
511,Eleanor & Park,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0133,1
511,Eleanor & Park,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0106,2
